carrier,delay,origin,count,destination
HA,-18.0,LAX,31.0,OGG
NK,-10.0,LAX,31.0,ATL
NK,-10.0,LAX,31.0,BWI
NK,-10.0,LAX,31.0,CLE
NK,-10.0,LAX,31.0,DEN
NK,-10.0,LAX,30.0,DTW
NK,-10.0,LAX,62.0,IAH
NK,-10.0,LAX,62.0,LAS
NK,-10.0,LAX,31.0,MCI
NK,-10.0,LAX,31.0,MSP
NK,-10.0,LAX,31.0,MSY
NK,-10.0,LAX,93.0,OAK
NK,-10.0,LAX,62.0,ORD
NK,-10.0,LAX,31.0,PHL
NK,-10.0,LAX,31.0,PIT
OO,-10.0,LAX,31.0,ABQ
OO,-10.0,LAX,187.0,ASE
OO,-10.0,LAX,30.0,AUS
OO,-10.0,LAX,69.0,BOI
OO,-10.0,LAX,31.0,BZN
OO,-10.0,LAX,62.0,COS
OO,-10.0,LAX,2.0,DEN
OO,-10.0,LAX,62.0,EUG
OO,-10.0,LAX,113.0,FAT
OO,-10.0,LAX,2.0,FCA
OO,-10.0,LAX,31.0,HDN
OO,-10.0,LAX,45.0,JAC
OO,-10.0,LAX,165.0,LAS
OO,-10.0,LAX,31.0,MFR
OO,-10.0,LAX,121.0,MRY
OO,-10.0,LAX,32.0,OAK
OO,-10.0,LAX,21.0,OKC
OO,-10.0,LAX,5.0,PDX
OO,-10.0,LAX,103.0,PHX
OO,-10.0,LAX,32.0,PSP
OO,-10.0,LAX,61.0,RNO
OO,-10.0,LAX,371.0,SAN
OO,-10.0,LAX,35.0,SAT
OO,-10.0,LAX,120.0,SBA
OO,-10.0,LAX,119.0,SBP
OO,-10.0,LAX,65.0,SEA
OO,-10.0,LAX,335.0,SFO
OO,-10.0,LAX,155.0,SJC
OO,-10.0,LAX,155.0,SLC
OO,-10.0,LAX,78.0,SMF
OO,-10.0,LAX,149.0,TUS
UA,-11.0,LAX,7.0,AUS
UA,-11.0,LAX,31.0,BOS
UA,-11.0,LAX,6.0,BWI
UA,-11.0,LAX,37.0,CLE
UA,-11.0,LAX,211.0,DEN
UA,-11.0,LAX,308.0,EWR
UA,-11.0,LAX,114.0,HNL
UA,-11.0,LAX,294.0,IAH
UA,-11.0,LAX,31.0,ITO
UA,-11.0,LAX,60.0,LAS
UA,-11.0,LAX,41.0,LIH
UA,-11.0,LAX,38.0,MCO
UA,-11.0,LAX,69.0,OGG
UA,-11.0,LAX,290.0,ORD
UA,-11.0,LAX,28.0,PHX
UA,-11.0,LAX,22.0,SAN
UA,-11.0,LAX,3.0,SAT
UA,-11.0,LAX,319.0,SFO
VX,-5.0,LAX,33.0,BOS
VX,-5.0,LAX,84.0,DAL
VX,-5.0,LAX,99.0,EWR
VX,-5.0,LAX,31.0,HNL
VX,-5.0,LAX,177.0,JFK
VX,-5.0,LAX,127.0,LAS
VX,-5.0,LAX,31.0,MCO
VX,-5.0,LAX,31.0,OGG
VX,-5.0,LAX,33.0,ORD
VX,-5.0,LAX,2.0,PDX
VX,-5.0,LAX,31.0,PHL
VX,-5.0,LAX,62.0,SEA
VX,-5.0,LAX,319.0,SFO
WN,-7.0,LAX,65.0,ABQ
WN,-7.0,LAX,92.0,ATL
WN,-7.0,LAX,80.0,AUS
WN,-7.0,LAX,86.0,BNA
WN,-7.0,LAX,88.0,BWI
WN,-7.0,LAX,126.0,DAL
WN,-7.0,LAX,231.0,DEN
WN,-7.0,LAX,56.0,ELP
WN,-7.0,LAX,144.0,HOU
WN,-7.0,LAX,28.0,IND
WN,-7.0,LAX,296.0,LAS
WN,-7.0,LAX,81.0,MCI
WN,-7.0,LAX,160.0,MDW
WN,-7.0,LAX,27.0,MKE
WN,-7.0,LAX,58.0,MSY
WN,-7.0,LAX,384.0,OAK
WN,-7.0,LAX,1.0,OKC
WN,-7.0,LAX,36.0,PDX
WN,-7.0,LAX,281.0,PHX
WN,-7.0,LAX,27.0,PIT
WN,-7.0,LAX,86.0,RNO
WN,-7.0,LAX,55.0,SAT
WN,-7.0,LAX,283.0,SFO
WN,-7.0,LAX,312.0,SJC
WN,-7.0,LAX,91.0,SLC
WN,-7.0,LAX,258.0,SMF
WN,-7.0,LAX,87.0,TUS
NK,-9.5,LBE,31.0,MCO
NK,-9.5,LBE,13.0,TPA
EV,-16.0,LCH,86.0,IAH
G4,5.0,LCK,10.0,PGD
G4,5.0,LCK,9.0,PIE
9E,-6.0,LEX,50.0,ATL
9E,-6.0,LEX,30.0,DTW
DL,-19.0,LEX,134.0,ATL
EV,0.5,LEX,7.0,ATL
EV,0.5,LEX,25.0,EWR
EV,0.5,LEX,31.0,IAH
EV,0.5,LEX,24.0,LGA
EV,0.5,LEX,2.0,MSP
EV,0.5,LEX,7.0,ORD
G4,-12.0,LEX,19.0,PGD
G4,-12.0,LEX,10.0,PIE
MQ,-4.0,LEX,58.0,ORD
OH,-2.5,LEX,135.0,CLT
OO,-7.0,LEX,1.0,ATL
OO,-7.0,LEX,49.0,DTW
OO,-7.0,LEX,1.0,ORD
YX,-16.0,LEX,33.0,DTW
9E,-10.0,LFT,3.0,ATL
DL,-8.0,LFT,29.0,ATL
EV,-6.5,LFT,109.0,IAH
OO,-4.0,LFT,55.0,ATL
YV,3.0,LFT,18.0,IAH
YX,-11.0,LFT,38.0,IAH
9E,-13.0,LGA,82.0,BGR
9E,-13.0,LGA,96.0,BNA
9E,-13.0,LGA,83.0,BTV
9E,-13.0,LGA,93.0,BUF
9E,-13.0,LGA,1.0,CAE
9E,-13.0,LGA,25.0,CHO
9E,-13.0,LGA,5.0,CLE
9E,-13.0,LGA,23.0,CLT
9E,-13.0,LGA,25.0,DAY
9E,-13.0,LGA,25.0,DKX
9E,-13.0,LGA,24.0,DSM
9E,-13.0,LGA,1.0,GRR
9E,-13.0,LGA,27.0,GSP
9E,-13.0,LGA,49.0,IND
9E,-13.0,LGA,74.0,JAX
9E,-13.0,LGA,89.0,MCI
9E,-13.0,LGA,2.0,MEM
9E,-13.0,LGA,77.0,MHT
9E,-13.0,LGA,117.0,MKE
9E,-13.0,LGA,41.0,MSN
9E,-13.0,LGA,53.0,MSY
9E,-13.0,LGA,89.0,ORF
9E,-13.0,LGA,70.0,PIT
9E,-13.0,LGA,9.0,PWM
9E,-13.0,LGA,2.0,RIC
9E,-13.0,LGA,63.0,ROC
9E,-13.0,LGA,49.0,SAV
9E,-13.0,LGA,23.0,SDF
9E,-13.0,LGA,104.0,SYR
9E,-13.0,LGA,25.0,TYS
AA,-10.0,LGA,58.0,ATL
AA,-10.0,LGA,300.0,BOS
AA,-10.0,LGA,296.0,CLT
AA,-10.0,LGA,27.0,MCO
AA,-10.0,LGA,341.0,MIA
AA,-10.0,LGA,389.0,ORD
AA,-10.0,LGA,35.0,PHL
B6,-10.0,LGA,157.0,BOS
B6,-10.0,LGA,120.0,MCO
DL,-15.0,LGA,444.0,ATL
DL,-15.0,LGA,124.0,BOS
DL,-15.0,LGA,58.0,DEN
DL,-15.0,LGA,222.0,DTW
DL,-15.0,LGA,173.0,MCO
DL,-15.0,LGA,152.0,MIA
DL,-15.0,LGA,188.0,MSP
DL,-15.0,LGA,30.0,MSY
DL,-15.0,LGA,1.0,ORF
DL,-15.0,LGA,113.0,TPA
EV,-6.0,LGA,36.0,BHM
EV,-6.0,LGA,2.0,BNA
EV,-6.0,LGA,1.0,BUF
EV,-6.0,LGA,24.0,CAE
EV,-6.0,LGA,250.0,CLE
EV,-6.0,LGA,172.0,CLT
EV,-6.0,LGA,21.0,FYV
EV,-6.0,LGA,36.0,GRR
EV,-6.0,LGA,24.0,LEX
EV,-6.0,LGA,47.0,MEM
EV,-6.0,LGA,4.0,MKE
EV,-6.0,LGA,1.0,MSN
EV,-6.0,LGA,22.0,OMA
EV,-6.0,LGA,25.0,ORF
EV,-6.0,LGA,94.0,PIT
EV,-6.0,LGA,75.0,PWM
EV,-6.0,LGA,120.0,RIC
EV,-6.0,LGA,42.0,ROC
EV,-6.0,LGA,3.0,SAV
EV,-6.0,LGA,1.0,SDF
F9,-10.0,LGA,31.0,ATL
F9,-10.0,LGA,31.0,MIA
MQ,-5.0,LGA,26.0,BNA
MQ,-5.0,LGA,53.0,CHO
MQ,-5.0,LGA,77.0,CLE
MQ,-5.0,LGA,22.0,DAY
MQ,-5.0,LGA,105.0,DTW
MQ,-5.0,LGA,58.0,ILM
MQ,-5.0,LGA,77.0,ORF
MQ,-5.0,LGA,54.0,PIT
MQ,-5.0,LGA,90.0,RIC
MQ,-5.0,LGA,18.0,ROA
MQ,-5.0,LGA,49.0,SDF
NK,-10.0,LGA,62.0,DTW
NK,-10.0,LGA,62.0,MYR
NK,-10.0,LGA,62.0,ORD
OH,-3.5,LGA,27.0,BNA
OH,-3.5,LGA,27.0,CAK
OH,-3.5,LGA,55.0,CLT
OH,-3.5,LGA,54.0,DAY
OH,-3.5,LGA,18.0,PIT
OO,-10.0,LGA,116.0,DAL
OO,-10.0,LGA,153.0,ORD
UA,-15.0,LGA,177.0,DEN
UA,-15.0,LGA,228.0,IAH
UA,-15.0,LGA,258.0,ORD
WN,-13.0,LGA,154.0,ATL
WN,-13.0,LGA,90.0,BNA
WN,-13.0,LGA,120.0,DAL
WN,-13.0,LGA,62.0,DEN
WN,-13.0,LGA,85.0,HOU
WN,-13.0,LGA,28.0,MCI
WN,-13.0,LGA,183.0,MDW
WN,-13.0,LGA,58.0,MKE
WN,-13.0,LGA,62.0,TPA
YV,-19.0,LGA,2.0,IAH
YX,-8.0,LGA,103.0,ATL
YX,-8.0,LGA,115.0,BNA
YX,-8.0,LGA,238.0,BOS
YX,-8.0,LGA,32.0,BUF
YX,-8.0,LGA,21.0,CLE
YX,-8.0,LGA,3.0,CLT
YX,-8.0,LGA,66.0,DTW
YX,-8.0,LGA,47.0,FYV
YX,-8.0,LGA,2.0,GRR
YX,-8.0,LGA,114.0,IAH
YX,-8.0,LGA,158.0,IND
YX,-8.0,LGA,7.0,JAX
YX,-8.0,LGA,23.0,MCI
YX,-8.0,LGA,57.0,MEM
YX,-8.0,LGA,31.0,MIA
YX,-8.0,LGA,1.0,MKE
YX,-8.0,LGA,69.0,MSP
YX,-8.0,LGA,1.0,MSY
YX,-8.0,LGA,394.0,ORD
YX,-8.0,LGA,4.0,PHL
YX,-8.0,LGA,77.0,PIT
YX,-8.0,LGA,3.0,SAV
YX,-8.0,LGA,53.0,SDF
YX,-8.0,LGA,1.0,SYR
B6,-6.0,LGB,31.0,AUS
B6,-6.0,LGB,31.0,BOS
B6,-6.0,LGB,62.0,JFK
B6,-6.0,LGB,188.0,LAS
B6,-6.0,LGB,122.0,OAK
B6,-6.0,LGB,62.0,PDX
B6,-6.0,LGB,31.0,RNO
B6,-6.0,LGB,62.0,SEA
B6,-6.0,LGB,155.0,SFO
B6,-6.0,LGB,124.0,SJC
B6,-6.0,LGB,124.0,SLC
B6,-6.0,LGB,62.0,SMF
OO,-10.0,LGB,31.0,PHX
OO,-10.0,LGB,113.0,SLC
WN,-14.0,LGB,9.0,DEN
WN,-14.0,LGB,24.0,LAS
WN,-14.0,LGB,115.0,OAK
WN,-14.0,LGB,62.0,SMF
YV,13.5,LGB,89.0,PHX
AA,-12.0,LIH,51.0,LAX
AA,-12.0,LIH,41.0,PHX
AS,-12.0,LIH,13.0,OAK
AS,-12.0,LIH,17.0,PDX
AS,-12.0,LIH,14.0,SAN
AS,-12.0,LIH,62.0,SEA
AS,-12.0,LIH,18.0,SJC
DL,-16.0,LIH,31.0,LAX
DL,-16.0,LIH,22.0,SEA
HA,-3.0,LIH,541.0,HNL
HA,-3.0,LIH,31.0,LAX
HA,-3.0,LIH,124.0,OGG
UA,-10.0,LIH,27.0,DEN
UA,-10.0,LIH,41.0,LAX
UA,-10.0,LIH,62.0,SFO
9E,30.5,LIT,2.0,ATL
DL,-12.0,LIT,159.0,ATL
EV,-8.5,LIT,84.0,IAH
EV,-8.5,LIT,36.0,ORD
MQ,3.0,LIT,62.0,ORD
OH,1.0,LIT,82.0,CLT
OO,-6.5,LIT,47.0,DEN
OO,-6.5,LIT,25.0,ORD
WN,-8.0,LIT,89.0,DAL
WN,-8.0,LIT,31.0,LAS
WN,-8.0,LIT,7.0,PHX
YV,-6.0,LIT,62.0,IAH
EV,5.5,LNK,21.0,ATL
OO,-8.0,LNK,57.0,DEN
OO,-8.0,LNK,85.0,MSP
OO,-8.0,LNK,6.0,ORD
EV,-11.0,LRD,89.0,IAH
G4,0.0,LRD,9.0,LAS
MQ,-1.0,LSE,47.0,ORD
OO,-7.0,LSE,63.0,MSP
OO,-7.0,LSE,46.0,ORD
OO,-38.5,LWS,51.0,SLC
OH,1.0,LYH,47.0,CLT
9E,-6.0,MCI,22.0,BOS
9E,-6.0,MCI,5.0,DTW
9E,-6.0,MCI,89.0,LGA
9E,-6.0,MCI,3.0,MSP
AA,-5.0,MCI,85.0,CLT
AA,-5.0,MCI,62.0,ORD
AA,-5.0,MCI,47.0,PHL
AA,-5.0,MCI,58.0,PHX
AS,-10.0,MCI,37.0,SEA
DL,-12.0,MCI,223.0,ATL
DL,-12.0,MCI,103.0,DTW
DL,-12.0,MCI,55.0,LAX
DL,-12.0,MCI,101.0,MSP
DL,-12.0,MCI,53.0,SLC
EV,-18.0,MCI,1.0,EWR
EV,-18.0,MCI,26.0,IAH
EV,-18.0,MCI,1.0,ORD
F9,-3.0,MCI,31.0,DEN
F9,-3.0,MCI,18.0,TPA
G4,-11.0,MCI,9.0,IWA
G4,-11.0,MCI,1.0,LAS
G4,-11.0,MCI,9.0,PGD
G4,-11.0,MCI,8.0,PIE
MQ,2.5,MCI,53.0,ORD
NK,-8.5,MCI,31.0,DTW
NK,-8.5,MCI,31.0,LAS
NK,-8.5,MCI,31.0,LAX
NK,-8.5,MCI,31.0,MCO
OH,-1.5,MCI,27.0,CLT
OO,-6.0,MCI,16.0,DEN
OO,-6.0,MCI,40.0,MSP
OO,-6.0,MCI,72.0,ORD
OO,-6.0,MCI,31.0,SAN
OO,-6.0,MCI,67.0,SFO
OO,-6.0,MCI,27.0,SLC
UA,-8.0,MCI,40.0,DEN
UA,-8.0,MCI,1.0,EWR
UA,-8.0,MCI,21.0,IAH
UA,-8.0,MCI,30.0,ORD
WN,-8.0,MCI,31.0,ABQ
WN,-8.0,MCI,104.0,ATL
WN,-8.0,MCI,31.0,AUS
WN,-8.0,MCI,89.0,BNA
WN,-8.0,MCI,32.0,BOS
WN,-8.0,MCI,59.0,BWI
WN,-8.0,MCI,199.0,DAL
WN,-8.0,MCI,170.0,DEN
WN,-8.0,MCI,84.0,HOU
WN,-8.0,MCI,54.0,IND
WN,-8.0,MCI,122.0,LAS
WN,-8.0,MCI,81.0,LAX
WN,-8.0,MCI,28.0,LGA
WN,-8.0,MCI,86.0,MCO
WN,-8.0,MCI,221.0,MDW
WN,-8.0,MCI,50.0,MKE
WN,-8.0,MCI,49.0,MSP
WN,-8.0,MCI,32.0,MSY
WN,-8.0,MCI,31.0,OAK
WN,-8.0,MCI,25.0,PDX
WN,-8.0,MCI,116.0,PHX
WN,-8.0,MCI,60.0,SAN
WN,-8.0,MCI,31.0,SAT
WN,-8.0,MCI,24.0,SEA
WN,-8.0,MCI,31.0,TPA
YV,-6.5,MCI,90.0,IAH
YX,-8.0,MCI,10.0,DEN
YX,-8.0,MCI,88.0,EWR
YX,-8.0,MCI,7.0,IAH
YX,-8.0,MCI,23.0,LGA
YX,-8.0,MCI,31.0,MIA
YX,-8.0,MCI,45.0,ORD
YX,-8.0,MCI,21.0,PHL
9E,25.0,MCO,2.0,BNA
AA,-7.0,MCO,268.0,CLT
AA,-7.0,MCO,78.0,JFK
AA,-7.0,MCO,100.0,LAX
AA,-7.0,MCO,28.0,LGA
AA,-7.0,MCO,213.0,MIA
AA,-7.0,MCO,154.0,ORD
AA,-7.0,MCO,185.0,PHL
AA,-7.0,MCO,91.0,PHX
AS,-16.0,MCO,31.0,PDX
AS,-16.0,MCO,21.0,SAN
AS,-16.0,MCO,47.0,SEA
B6,1.0,MCO,31.0,ALB
B6,1.0,MCO,31.0,AUS
B6,1.0,MCO,191.0,BOS
B6,1.0,MCO,31.0,BQN
B6,1.0,MCO,31.0,BUF
B6,1.0,MCO,31.0,BWI
B6,1.0,MCO,209.0,EWR
B6,1.0,MCO,65.0,HFD
B6,1.0,MCO,93.0,HPN
B6,1.0,MCO,196.0,JFK
B6,1.0,MCO,31.0,LAX
B6,1.0,MCO,120.0,LGA
B6,1.0,MCO,31.0,ORH
B6,1.0,MCO,40.0,PSE
B6,1.0,MCO,62.0,PVD
B6,1.0,MCO,62.0,RIC
B6,1.0,MCO,130.0,SJU
B6,1.0,MCO,31.0,SLC
B6,1.0,MCO,31.0,SYR
DL,-10.0,MCO,500.0,ATL
DL,-10.0,MCO,81.0,BOS
DL,-10.0,MCO,172.0,DTW
DL,-10.0,MCO,30.0,IND
DL,-10.0,MCO,142.0,JFK
DL,-10.0,MCO,3.0,LAS
DL,-10.0,MCO,88.0,LAX
DL,-10.0,MCO,175.0,LGA
DL,-10.0,MCO,31.0,MIA
DL,-10.0,MCO,151.0,MSP
DL,-10.0,MCO,24.0,SEA
DL,-10.0,MCO,78.0,SLC
EV,170.0,MCO,1.0,BHM
F9,-5.0,MCO,31.0,ATL
F9,-5.0,MCO,18.0,BNA
F9,-5.0,MCO,31.0,BUF
F9,-5.0,MCO,49.0,CLE
F9,-5.0,MCO,31.0,CLT
F9,-5.0,MCO,31.0,COS
F9,-5.0,MCO,57.0,DEN
F9,-5.0,MCO,13.0,DKX
F9,-5.0,MCO,13.0,DSM
F9,-5.0,MCO,29.0,DTW
F9,-5.0,MCO,29.0,GRR
F9,-5.0,MCO,31.0,IND
F9,-5.0,MCO,62.0,ISP
F9,-5.0,MCO,31.0,LAS
F9,-5.0,MCO,31.0,LAX
F9,-5.0,MCO,13.0,MEM
F9,-5.0,MCO,31.0,MKE
F9,-5.0,MCO,13.0,MSN
F9,-5.0,MCO,23.0,MSP
F9,-5.0,MCO,30.0,MSY
F9,-5.0,MCO,18.0,OKC
F9,-5.0,MCO,18.0,OMA
F9,-5.0,MCO,31.0,ORD
F9,-5.0,MCO,91.0,PHL
F9,-5.0,MCO,31.0,PHX
F9,-5.0,MCO,13.0,PIT
F9,-5.0,MCO,32.0,PVD
F9,-5.0,MCO,31.0,SAN
F9,-5.0,MCO,31.0,SFO
F9,-5.0,MCO,31.0,SJU
F9,-5.0,MCO,54.0,TTN
F9,-5.0,MCO,13.0,TYS
NK,-9.0,MCO,62.0,ACY
NK,-9.0,MCO,62.0,ATL
NK,-9.0,MCO,76.0,BOS
NK,-9.0,MCO,62.0,BWI
NK,-9.0,MCO,31.0,CAK
NK,-9.0,MCO,31.0,CLE
NK,-9.0,MCO,116.0,DTW
NK,-9.0,MCO,76.0,EWR
NK,-9.0,MCO,62.0,HFD
NK,-9.0,MCO,62.0,IAH
NK,-9.0,MCO,31.0,LBE
NK,-9.0,MCO,31.0,MCI
NK,-9.0,MCO,31.0,MSP
NK,-9.0,MCO,48.0,MSY
NK,-9.0,MCO,62.0,ORD
NK,-9.0,MCO,62.0,PHL
NK,-9.0,MCO,31.0,PIT
NK,-9.0,MCO,41.0,SJU
UA,-11.0,MCO,31.0,CLE
UA,-11.0,MCO,123.0,DEN
UA,-11.0,MCO,275.0,EWR
UA,-11.0,MCO,193.0,IAH
UA,-11.0,MCO,38.0,LAX
UA,-11.0,MCO,168.0,ORD
UA,-11.0,MCO,69.0,SFO
VX,-10.0,MCO,31.0,LAX
VX,-10.0,MCO,31.0,SFO
WN,-10.0,MCO,59.0,ALB
WN,-10.0,MCO,185.0,ATL
WN,-10.0,MCO,66.0,AUS
WN,-10.0,MCO,63.0,BHM
WN,-10.0,MCO,127.0,BNA
WN,-10.0,MCO,4.0,BOS
WN,-10.0,MCO,77.0,BUF
WN,-10.0,MCO,294.0,BWI
WN,-10.0,MCO,129.0,DAL
WN,-10.0,MCO,100.0,DEN
WN,-10.0,MCO,3.0,DTW
WN,-10.0,MCO,56.0,EWR
WN,-10.0,MCO,4.0,FNT
WN,-10.0,MCO,28.0,GRR
WN,-10.0,MCO,97.0,HFD
WN,-10.0,MCO,134.0,HOU
WN,-10.0,MCO,104.0,IND
WN,-10.0,MCO,93.0,ISP
WN,-10.0,MCO,68.0,LAS
WN,-10.0,MCO,86.0,MCI
WN,-10.0,MCO,224.0,MDW
WN,-10.0,MCO,32.0,MEM
WN,-10.0,MCO,65.0,MHT
WN,-10.0,MCO,94.0,MKE
WN,-10.0,MCO,95.0,MSY
WN,-10.0,MCO,3.0,OMA
WN,-10.0,MCO,33.0,ORF
WN,-10.0,MCO,88.0,PHL
WN,-10.0,MCO,38.0,PHX
WN,-10.0,MCO,128.0,PIT
WN,-10.0,MCO,97.0,PVD
WN,-10.0,MCO,31.0,ROC
WN,-10.0,MCO,30.0,SAN
WN,-10.0,MCO,35.0,SAT
WN,-10.0,MCO,35.0,SDF
WN,-10.0,MCO,126.0,SJU
9E,1.0,MDT,2.0,ATL
9E,1.0,MDT,2.0,DTW
AA,-9.0,MDT,61.0,CLT
DL,-11.0,MDT,82.0,ATL
EV,798.0,MDT,1.0,HPN
G4,7.0,MDT,8.0,PGD
G4,7.0,MDT,10.0,PIE
MQ,-7.5,MDT,89.0,ORD
OH,-1.0,MDT,82.0,CLT
OO,-8.0,MDT,84.0,DTW
OO,-8.0,MDT,31.0,ORD
DL,-10.5,MDW,148.0,ATL
DL,-10.5,MDW,6.0,MSP
OO,-6.0,MDW,19.0,DTW
OO,-6.0,MDW,86.0,MSP
WN,-5.0,MDW,38.0,ABQ
WN,-5.0,MDW,62.0,ALB
WN,-5.0,MDW,157.0,ATL
WN,-5.0,MDW,68.0,AUS
WN,-5.0,MDW,52.0,BHM
WN,-5.0,MDW,179.0,BNA
WN,-5.0,MDW,102.0,BOS
WN,-5.0,MDW,68.0,BUF
WN,-5.0,MDW,197.0,BWI
WN,-5.0,MDW,142.0,CLE
WN,-5.0,MDW,58.0,CLT
WN,-5.0,MDW,212.0,DAL
WN,-5.0,MDW,242.0,DEN
WN,-5.0,MDW,132.0,DTW
WN,-5.0,MDW,154.0,EWR
WN,-5.0,MDW,88.0,FNT
WN,-5.0,MDW,89.0,GRR
WN,-5.0,MDW,65.0,HFD
WN,-5.0,MDW,186.0,HOU
WN,-5.0,MDW,59.0,IND
WN,-5.0,MDW,31.0,JAX
WN,-5.0,MDW,220.0,LAS
WN,-5.0,MDW,160.0,LAX
WN,-5.0,MDW,183.0,LGA
WN,-5.0,MDW,222.0,MCI
WN,-5.0,MDW,224.0,MCO
WN,-5.0,MDW,62.0,MEM
WN,-5.0,MDW,68.0,MHT
WN,-5.0,MDW,183.0,MSP
WN,-5.0,MDW,91.0,MSY
WN,-5.0,MDW,69.0,OAK
WN,-5.0,MDW,7.0,OKC
WN,-5.0,MDW,140.0,OMA
WN,-5.0,MDW,31.0,ONT
WN,-5.0,MDW,58.0,ORF
WN,-5.0,MDW,55.0,PDX
WN,-5.0,MDW,159.0,PHL
WN,-5.0,MDW,188.0,PHX
WN,-5.0,MDW,132.0,PIT
WN,-5.0,MDW,70.0,PVD
WN,-5.0,MDW,93.0,SAN
WN,-5.0,MDW,59.0,SAT
WN,-5.0,MDW,90.0,SDF
WN,-5.0,MDW,56.0,SEA
WN,-5.0,MDW,58.0,SFO
WN,-5.0,MDW,31.0,SJC
WN,-5.0,MDW,5.0,SJU
WN,-5.0,MDW,65.0,SLC
WN,-5.0,MDW,31.0,SMF
WN,-5.0,MDW,7.0,SNA
WN,-5.0,MDW,127.0,TPA
WN,-5.0,MDW,31.0,TUS
OO,7.0,MEI,31.0,ORD
9E,-14.0,MEM,24.0,DTW
9E,-14.0,MEM,1.0,LGA
9E,-14.0,MEM,1.0,MSP
AA,-11.0,MEM,85.0,CLT
DL,-11.0,MEM,270.0,ATL
DL,-11.0,MEM,22.0,LAX
DL,-11.0,MEM,41.0,MSP
EV,-8.0,MEM,1.0,DTW
EV,-8.0,MEM,76.0,EWR
EV,-8.0,MEM,15.0,IAH
EV,-8.0,MEM,47.0,LGA
EV,-8.0,MEM,1.0,MSP
F9,0.0,MEM,18.0,DEN
F9,0.0,MEM,18.0,LAS
F9,0.0,MEM,13.0,MCO
G4,-8.0,MEM,2.0,AUS
G4,-8.0,MEM,16.0,LAS
G4,-8.0,MEM,9.0,LAX
G4,-8.0,MEM,8.0,PIE
MQ,0.5,MEM,80.0,ORD
OH,-3.0,MEM,88.0,CLT
OO,-5.0,MEM,22.0,DEN
OO,-5.0,MEM,1.0,DTW
OO,-5.0,MEM,20.0,IAH
OO,-5.0,MEM,29.0,MSP
OO,-5.0,MEM,30.0,ORD
UA,-13.0,MEM,1.0,DEN
UA,-13.0,MEM,21.0,IAH
WN,-7.0,MEM,29.0,BWI
WN,-7.0,MEM,58.0,DAL
WN,-7.0,MEM,55.0,HOU
WN,-7.0,MEM,32.0,MCO
WN,-7.0,MEM,62.0,MDW
WN,-7.0,MEM,31.0,TPA
YV,-7.0,MEM,61.0,IAH
YV,-7.0,MEM,59.0,PHX
YX,-6.0,MEM,24.0,DEN
YX,-6.0,MEM,7.0,EWR
YX,-6.0,MEM,6.0,IAH
YX,-6.0,MEM,57.0,LGA
YX,-6.0,MEM,31.0,MIA
YX,-6.0,MEM,31.0,ORD
YX,-6.0,MEM,47.0,PHL
G4,13.5,MFR,9.0,LAS
G4,13.5,MFR,9.0,LAX
OO,-9.0,MFR,62.0,DEN
OO,-9.0,MFR,31.0,LAX
OO,-9.0,MFR,31.0,PHX
OO,-9.0,MFR,28.0,SEA
OO,-9.0,MFR,103.0,SFO
OO,-9.0,MFR,57.0,SLC
UA,-4.5,MFR,24.0,SFO
9E,-4.0,MGM,3.0,ATL
OH,-1.0,MGM,62.0,CLT
OO,0.0,MGM,186.0,ATL
9E,-19.0,MHT,76.0,LGA
DL,-27.0,MHT,31.0,ATL
EV,-12.5,MHT,28.0,EWR
EV,-12.5,MHT,1.0,ORD
OH,-5.0,MHT,82.0,CLT
OO,-9.0,MHT,24.0,ORD
WN,-9.0,MHT,163.0,BWI
WN,-9.0,MHT,65.0,MCO
WN,-9.0,MHT,68.0,MDW
WN,-9.0,MHT,39.0,TPA
YX,-10.0,MHT,6.0,EWR
YX,-10.0,MHT,6.0,ORD
YX,-10.0,MHT,89.0,PHL
AA,-11.0,MIA,117.0,ATL
AA,-11.0,MIA,31.0,BNA
AA,-11.0,MIA,217.0,BOS
AA,-11.0,MIA,93.0,BWI
AA,-11.0,MIA,250.0,CLT
AA,-11.0,MIA,69.0,DEN
AA,-11.0,MIA,89.0,DTW
AA,-11.0,MIA,33.0,EGE
AA,-11.0,MIA,97.0,EWR
AA,-11.0,MIA,31.0,HFD
AA,-11.0,MIA,54.0,IAH
AA,-11.0,MIA,185.0,JFK
AA,-11.0,MIA,100.0,LAS
AA,-11.0,MIA,248.0,LAX
AA,-11.0,MIA,341.0,LGA
AA,-11.0,MIA,213.0,MCO
AA,-11.0,MIA,89.0,MSY
AA,-11.0,MIA,307.0,ORD
AA,-11.0,MIA,198.0,PHL
AA,-11.0,MIA,93.0,PHX
AA,-11.0,MIA,58.0,SAN
AA,-11.0,MIA,31.0,SAT
AA,-11.0,MIA,38.0,SEA
AA,-11.0,MIA,124.0,SFO
AA,-11.0,MIA,217.0,SJU
AA,-11.0,MIA,30.0,SLC
AA,-11.0,MIA,62.0,STT
AA,-11.0,MIA,62.0,STX
AA,-11.0,MIA,182.0,TPA
AA,-11.0,MIA,4.0,TUL
DL,-10.0,MIA,326.0,ATL
DL,-10.0,MIA,4.0,BOS
DL,-10.0,MIA,69.0,DTW
DL,-10.0,MIA,117.0,JFK
DL,-10.0,MIA,2.0,LAX
DL,-10.0,MIA,152.0,LGA
